Finger,Curl,Direction
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Horizontal Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Horizontal Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Horizontal Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,Half Curl,Diagonal Up Right
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Vertical Up
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,No Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,Half Curl,Diagonal Up Left
Index,Full Curl,Vertical Up
Middle,Full Curl,Vertical Up
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Vertical Up
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Vertical Up
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Full Curl,Diagonal Up Right
Middle,Full Curl,Diagonal Up Right
Ring,Full Curl,Vertical Up
Pinky,Full Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
